InputItemId,InputItemName,OutputItemId,OutputItemName,OutputAmount,Type
4300,ItemName.SandstoneBookcase,149,ItemName.Book,10,deconstruct
4300,ItemName.SandstoneBookcase,4051,ItemName.SmoothSandstone,20,deconstruct
4301,ItemName.SandstoneDresser,4051,ItemName.SmoothSandstone,16,deconstruct
4302,ItemName.SandstoneCandelabra,8,ItemName.Torch,3,deconstruct
4302,ItemName.SandstoneCandelabra,4051,ItemName.SmoothSandstone,5,deconstruct
4303,ItemName.SandstoneCandle,8,ItemName.Torch,1,deconstruct
4303,ItemName.SandstoneCandle,4051,ItemName.SmoothSandstone,4,deconstruct
4304,ItemName.SandstoneChair,4051,ItemName.SmoothSandstone,4,deconstruct
4305,ItemName.SandstoneChandelier,8,ItemName.Torch,4,deconstruct
4305,ItemName.SandstoneChandelier,85,ItemName.Chain,1,deconstruct
4305,ItemName.SandstoneChandelier,4051,ItemName.SmoothSandstone,4,deconstruct
4306,ItemName.SandstoneClock,22,ItemName.IronBar,3,deconstruct
4306,ItemName.SandstoneClock,170,ItemName.Glass,6,deconstruct
4306,ItemName.SandstoneClock,4051,ItemName.SmoothSandstone,10,deconstruct
4307,ItemName.SandstoneDoor,4051,ItemName.SmoothSandstone,6,deconstruct
4308,ItemName.SandstoneLamp,8,ItemName.Torch,1,deconstruct
4308,ItemName.SandstoneLamp,4051,ItemName.SmoothSandstone,3,deconstruct
4309,ItemName.SandstoneLantern,8,ItemName.Torch,1,deconstruct
4309,ItemName.SandstoneLantern,4051,ItemName.SmoothSandstone,6,deconstruct
4310,ItemName.SandstonePiano,149,ItemName.Book,1,deconstruct
4310,ItemName.SandstonePiano,154,ItemName.Bone,4,deconstruct
4310,ItemName.SandstonePiano,4051,ItemName.SmoothSandstone,15,deconstruct
4311,ItemName.SandstonePlatform,4051,ItemName.SmoothSandstone,1,deconstruct
4312,ItemName.SandstoneSink,206,ItemName.WaterBucket,1,deconstruct
4312,ItemName.SandstoneSink,4051,ItemName.SmoothSandstone,6,deconstruct
4313,ItemName.SandstoneSofa,225,ItemName.Silk,2,deconstruct
4313,ItemName.SandstoneSofa,4051,ItemName.SmoothSandstone,5,deconstruct
4314,ItemName.SandstoneTable,4051,ItemName.SmoothSandstone,8,deconstruct
4315,ItemName.SandstoneWorkbench,4051,ItemName.SmoothSandstone,10,deconstruct
4316,ItemName.SandstoneToilet,4051,ItemName.SmoothSandstone,6,deconstruct
4318,ItemName.VoidMonolith,3460,ItemName.LunarOre,25,deconstruct
4326,ItemName.FoodPlatter,133,ItemName.ClayBlock,2,deconstruct
4327,ItemName.BlackDragonflyJar,31,ItemName.Bottle,1,deconstruct
4327,ItemName.BlackDragonflyJar,4334,ItemName.BlackDragonfly,1,deconstruct
4328,ItemName.BlueDragonflyJar,31,ItemName.Bottle,1,deconstruct
4328,ItemName.BlueDragonflyJar,4335,ItemName.BlueDragonfly,1,deconstruct
4329,ItemName.GreenDragonflyJar,31,ItemName.Bottle,1,deconstruct
4329,ItemName.GreenDragonflyJar,4336,ItemName.GreenDragonfly,1,deconstruct
4330,ItemName.OrangeDragonflyJar,31,ItemName.Bottle,1,deconstruct
4330,ItemName.OrangeDragonflyJar,4337,ItemName.OrangeDragonfly,1,deconstruct
4331,ItemName.RedDragonflyJar,31,ItemName.Bottle,1,deconstruct
4331,ItemName.RedDragonflyJar,4338,ItemName.RedDragonfly,1,deconstruct
4332,ItemName.YellowDragonflyJar,31,ItemName.Bottle,1,deconstruct
4332,ItemName.YellowDragonflyJar,4339,ItemName.YellowDragonfly,1,deconstruct
4333,ItemName.GoldDragonflyJar,31,ItemName.Bottle,1,deconstruct
4333,ItemName.GoldDragonflyJar,4340,ItemName.GoldDragonfly,1,deconstruct
4342,ItemName.DragonflyStatue,3,ItemName.StoneBlock,50,deconstruct
4342,ItemName.DragonflyStatue,4334,ItemName.BlackDragonfly,5,deconstruct
4345,ItemName.CanOfWorms,3093,ItemName.HerbBag,1,item_transform
4354,ItemName.LavaMoss,5128,ItemName.RainbowMoss,1,item_transform
4355,ItemName.BoulderStatue,3,ItemName.StoneBlock,50,deconstruct
4355,ItemName.BoulderStatue,540,ItemName.Boulder,5,deconstruct
4356,ItemName.MusicBoxTitleAlt,4078,ItemName.MusicBoxSlimeRain,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4080,ItemName.MusicBoxTownDay,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4081,ItemName.MusicBoxTownNight,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4082,ItemName.MusicBoxWindyDay,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4357,ItemName.MusicBoxStorm,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4358,ItemName.MusicBoxGraveyard,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4421,ItemName.MusicBoxUndergroundJungle,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4606,ItemName.MusicBoxJungleNight,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4979,ItemName.MusicBoxQueenSlime,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4985,ItemName.MusicBoxEmpressOfLight,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,4990,ItemName.MusicBoxDukeFishron,1,deconstruct
4356,ItemName.MusicBoxTitleAlt,5006,ItemName.MusicBoxUndergroundDesert,1,deconstruct
4360,ItemName.SeagullStatue,3,ItemName.StoneBlock,50,deconstruct
4360,ItemName.SeagullStatue,4359,ItemName.Seagull,5,deconstruct
4364,ItemName.MaggotCage,2208,ItemName.Terrarium,1,deconstruct
4364,ItemName.MaggotCage,4363,ItemName.Maggot,1,deconstruct
4376,ItemName.RatCage,2208,ItemName.Terrarium,1,deconstruct
4376,ItemName.RatCage,4375,ItemName.Rat,1,deconstruct
4377,ItemName.KryptonMoss,5128,ItemName.RainbowMoss,1,item_transform
4378,ItemName.XenonMoss,5128,ItemName.RainbowMoss,1,item_transform
4380,ItemName.LadybugCage,2208,ItemName.Terrarium,1,deconstruct
4380,ItemName.LadybugCage,4361,ItemName.LadyBug,1,deconstruct
4383,ItemName.DesertTorch,5353,ItemName.ShimmerTorch,1,item_transform
4384,ItemName.CoralTorch,5353,ItemName.ShimmerTorch,1,item_transform
4385,ItemName.CorruptTorch,5353,ItemName.ShimmerTorch,1,item_transform
4386,ItemName.CrimsonTorch,5353,ItemName.ShimmerTorch,1,item_transform
4387,ItemName.HallowedTorch,5353,ItemName.ShimmerTorch,1,item_transform
4388,ItemName.JungleTorch,5353,ItemName.ShimmerTorch,1,item_transform
4389,ItemName.ArgonMoss,5128,ItemName.RainbowMoss,1,item_transform
4390,ItemName.RollingCactus,276,ItemName.Cactus,6,deconstruct
4391,ItemName.ThinIce,664,ItemName.IceBlock,1,deconstruct
4396,ItemName.OwlCage,2208,ItemName.Terrarium,1,deconstruct
4396,ItemName.OwlCage,4395,ItemName.Owl,1,deconstruct
4397,ItemName.OwlStatue,3,ItemName.StoneBlock,50,deconstruct
4397,ItemName.OwlStatue,4395,ItemName.Owl,5,deconstruct
4398,ItemName.PupfishBowl,126,ItemName.BottledWater,1,deconstruct
4398,ItemName.PupfishBowl,4373,ItemName.Pupfish,1,deconstruct
4399,ItemName.GoldLadybugCage,2208,ItemName.Terrarium,1,deconstruct
4399,ItemName.GoldLadybugCage,4362,ItemName.GoldLadyBug,1,deconstruct
4406,ItemName.FrozenCrateHard,4405,ItemName.FrozenCrate,1,item_transform
4408,ItemName.OasisCrateHard,4407,ItemName.OasisCrate,1,item_transform
4414,ItemName.PinkPearl,5340,ItemName.GalaxyPearl,1,item_transform
4415,ItemName.StoneDoor,129,ItemName.GrayBrick,6,deconstruct
4416,ItemName.StonePlatform,129,ItemName.GrayBrick,1,deconstruct
4422,ItemName.Grate,22,ItemName.IronBar,1,deconstruct
4423,ItemName.ScarabBomb,166,ItemName.Bomb,1,deconstruct
4423,ItemName.ScarabBomb,3380,ItemName.FossilOre,1,deconstruct
4424,ItemName.WroughtIronFence,22,ItemName.IronBar,1,deconstruct
4447,ItemName.WetRocket,4459,ItemName.DryRocket,1,deconstruct
4448,ItemName.LavaRocket,4459,ItemName.DryRocket,1,deconstruct
4449,ItemName.HoneyRocket,4459,ItemName.DryRocket,1,deconstruct
4451,ItemName.AmethystMinecart,1522,ItemName.LargeAmethyst,1,deconstruct
4451,ItemName.AmethystMinecart,2343,ItemName.Minecart,1,deconstruct
4452,ItemName.TopazMinecart,1523,ItemName.LargeTopaz,1,deconstruct
4452,ItemName.TopazMinecart,2343,ItemName.Minecart,1,deconstruct
4453,ItemName.SapphireMinecart,1524,ItemName.LargeSapphire,1,deconstruct
4453,ItemName.SapphireMinecart,2343,ItemName.Minecart,1,deconstruct
4454,ItemName.EmeraldMinecart,1525,ItemName.LargeEmerald,1,deconstruct
4454,ItemName.EmeraldMinecart,2343,ItemName.Minecart,1,deconstruct
4455,ItemName.RubyMinecart,1526,ItemName.LargeRuby,1,deconstruct
4455,ItemName.RubyMinecart,2343,ItemName.Minecart,1,deconstruct
4456,ItemName.DiamondMinecart,1527,ItemName.LargeDiamond,1,deconstruct
4456,ItemName.DiamondMinecart,2343,ItemName.Minecart,1,deconstruct
4457,ItemName.MiniNukeI,773,ItemName.RocketIII,100,deconstruct
4457,ItemName.MiniNukeI,1552,ItemName.ShroomiteBar,1,deconstruct
4458,ItemName.MiniNukeII,774,ItemName.RocketIV,100,deconstruct
4458,ItemName.MiniNukeII,1552,ItemName.ShroomiteBar,1,deconstruct
4461,ItemName.TurtleCage,2208,ItemName.Terrarium,1,deconstruct
4461,ItemName.TurtleCage,4464,ItemName.Turtle,1,deconstruct
4462,ItemName.TurtleJungleCage,2208,ItemName.Terrarium,1,deconstruct
4462,ItemName.TurtleJungleCage,4465,ItemName.TurtleJungle,1,deconstruct
4466,ItemName.TurtleStatue,3,ItemName.StoneBlock,50,deconstruct
4466,ItemName.TurtleStatue,4464,ItemName.Turtle,5,deconstruct
4467,ItemName.AmberMinecart,2343,ItemName.Minecart,1,deconstruct
4467,ItemName.AmberMinecart,3643,ItemName.LargeAmber,1,deconstruct
4468,ItemName.BeetleMinecart,2218,ItemName.BeetleHusk,8,deconstruct
4468,ItemName.BeetleMinecart,2343,ItemName.Minecart,1,deconstruct
4473,ItemName.GrebeCage,2208,ItemName.Terrarium,1,deconstruct
4473,ItemName.GrebeCage,4374,ItemName.Grebe,1,deconstruct
4474,ItemName.SeagullCage,2208,ItemName.Terrarium,1,deconstruct
4474,ItemName.SeagullCage,4359,ItemName.Seagull,1,deconstruct
4475,ItemName.WaterStriderCage,2208,ItemName.Terrarium,1,deconstruct
4475,ItemName.WaterStriderCage,4418,ItemName.WaterStrider,1,deconstruct
4476,ItemName.GoldWaterStriderCage,2208,ItemName.Terrarium,1,deconstruct
4476,ItemName.GoldWaterStriderCage,4419,ItemName.GoldWaterStrider,1,deconstruct
4477,ItemName.LuckPotionLesser,126,ItemName.BottledWater,1,deconstruct
4477,ItemName.LuckPotionLesser,317,ItemName.Waterleaf,1,deconstruct
4477,ItemName.LuckPotionLesser,4361,ItemName.LadyBug,1,deconstruct
4477,ItemName.LuckPotionLesser,4412,ItemName.WhitePearl,1,deconstruct
4478,ItemName.LuckPotion,126,ItemName.BottledWater,1,deconstruct
4478,ItemName.LuckPotion,317,ItemName.Waterleaf,1,deconstruct
4478,ItemName.LuckPotion,4361,ItemName.LadyBug,1,deconstruct
4478,ItemName.LuckPotion,4413,ItemName.BlackPearl,1,deconstruct
4479,ItemName.LuckPotionGreater,126,ItemName.BottledWater,1,deconstruct
4479,ItemName.LuckPotionGreater,317,ItemName.Waterleaf,1,deconstruct
4479,ItemName.LuckPotionGreater,4361,ItemName.LadyBug,1,deconstruct
4479,ItemName.LuckPotionGreater,4414,ItemName.PinkPearl,1,deconstruct
4481,ItemName.SeahorseCage,2208,ItemName.Terrarium,1,deconstruct
4481,ItemName.SeahorseCage,4480,ItemName.Seahorse,1,deconstruct
4483,ItemName.GoldSeahorseCage,2208,ItemName.Terrarium,1,deconstruct
4483,ItemName.GoldSeahorseCage,4482,ItemName.GoldSeahorse,1,deconstruct
4486,ItemName.EbonstoneEcho,61,ItemName.EbonstoneBlock,1,deconstruct
4487,ItemName.MudWallEcho,176,ItemName.MudBlock,1,deconstruct
4488,ItemName.PearlstoneEcho,409,ItemName.PearlstoneBlock,1,deconstruct
4489,ItemName.SnowWallEcho,593,ItemName.SnowBlock,1,deconstruct
4490,ItemName.AmethystEcho,4640,ItemName.AmethystStoneBlock,1,deconstruct
4491,ItemName.TopazEcho,4641,ItemName.TopazStoneBlock,1,deconstruct
4492,ItemName.SapphireEcho,4642,ItemName.SapphireStoneBlock,1,deconstruct
4493,ItemName.EmeraldEcho,4643,ItemName.EmeraldStoneBlock,1,deconstruct
4494,ItemName.RubyEcho,4644,ItemName.RubyStoneBlock,1,deconstruct
4495,ItemName.DiamondEcho,4645,ItemName.DiamondStoneBlock,1,deconstruct
4496,ItemName.Cave1Echo,4349,ItemName.GreenMoss,1,deconstruct
4497,ItemName.Cave2Echo,4350,ItemName.BrownMoss,1,deconstruct
4498,ItemName.Cave3Echo,4351,ItemName.RedMoss,1,deconstruct
4499,ItemName.Cave4Echo,4352,ItemName.BlueMoss,1,deconstruct
4500,ItemName.Cave5Echo,4353,ItemName.PurpleMoss,1,deconstruct
4501,ItemName.Cave6Echo,2,ItemName.DirtBlock,1,deconstruct
4502,ItemName.Cave7Echo,3,ItemName.StoneBlock,1,deconstruct
4503,ItemName.SpiderEcho,5363,ItemName.SpiderWallUnsafe,1,item_transform
4506,ItemName.IceEcho,664,ItemName.IceBlock,1,deconstruct
4507,ItemName.ObsidianBackEcho,173,ItemName.Obsidian,1,deconstruct
4509,ItemName.CrimstoneEcho,836,ItemName.CrimstoneBlock,1,deconstruct
4510,ItemName.CaveWall1Echo,2,ItemName.DirtBlock,1,deconstruct
4511,ItemName.CaveWall2Echo,2,ItemName.DirtBlock,1,deconstruct
4512,ItemName.Cave8Echo,3,ItemName.StoneBlock,1,deconstruct
4513,ItemName.Corruption1Echo,61,ItemName.EbonstoneBlock,1,deconstruct
4514,ItemName.Corruption2Echo,61,ItemName.EbonstoneBlock,1,deconstruct
4515,ItemName.Corruption3Echo,61,ItemName.EbonstoneBlock,1,deconstruct
4516,ItemName.Corruption4Echo,61,ItemName.EbonstoneBlock,1,deconstruct
4517,ItemName.Crimson1Echo,836,ItemName.CrimstoneBlock,1,deconstruct
4518,ItemName.Crimson2Echo,836,ItemName.CrimstoneBlock,1,deconstruct
4519,ItemName.Crimson3Echo,836,ItemName.CrimstoneBlock,1,deconstruct
4520,ItemName.Crimson4Echo,836,ItemName.CrimstoneBlock,1,deconstruct
4521,ItemName.Dirt1Echo,2,ItemName.DirtBlock,1,deconstruct
4522,ItemName.Dirt2Echo,2,ItemName.DirtBlock,1,deconstruct
4523,ItemName.Dirt3Echo,2,ItemName.DirtBlock,1,deconstruct
4524,ItemName.Dirt4Echo,2,ItemName.DirtBlock,1,deconstruct
4525,ItemName.Hallow1Echo,409,ItemName.PearlstoneBlock,1,deconstruct
4526,ItemName.Hallow2Echo,409,ItemName.PearlstoneBlock,1,deconstruct
4527,ItemName.Hallow3Echo,409,ItemName.PearlstoneBlock,1,deconstruct
4528,ItemName.Hallow4Echo,409,ItemName.PearlstoneBlock,1,deconstruct
4529,ItemName.Jungle1Echo,62,ItemName.GrassSeeds,1,deconstruct
4530,ItemName.Jungle2Echo,195,ItemName.JungleGrassSeeds,1,deconstruct
4531,ItemName.Jungle3Echo,62,ItemName.GrassSeeds,1,deconstruct
4532,ItemName.Jungle4Echo,195,ItemName.JungleGrassSeeds,1,deconstruct
4533,ItemName.Lava1Echo,174,ItemName.Hellstone,1,deconstruct
4534,ItemName.Lava2Echo,174,ItemName.Hellstone,1,deconstruct
4535,ItemName.Lava3Echo,174,ItemName.Hellstone,1,deconstruct
4536,ItemName.Lava4Echo,174,ItemName.Hellstone,1,deconstruct
4537,ItemName.Rocks1Echo,3,ItemName.StoneBlock,1,deconstruct
4538,ItemName.Rocks2Echo,3,ItemName.StoneBlock,1,deconstruct
4539,ItemName.Rocks3Echo,3,ItemName.StoneBlock,1,deconstruct
4540,ItemName.Rocks4Echo,3,ItemName.StoneBlock,1,deconstruct
4547,ItemName.LargeBambooBlock,4564,ItemName.BambooBlock,1,deconstruct
4548,ItemName.LargeBambooBlockWall,4547,ItemName.LargeBambooBlock,1,deconstruct
4554,ItemName.MarbleColumn,3066,ItemName.MarbleBlock,1,deconstruct
4564,ItemName.BambooBlock,4547,ItemName.LargeBambooBlock,1,deconstruct
4565,ItemName.BambooBlockWall,4564,ItemName.BambooBlock,1,deconstruct
4566,ItemName.BambooBathtub,4564,ItemName.BambooBlock,14,deconstruct
4567,ItemName.BambooBed,225,ItemName.Silk,5,deconstruct
4567,ItemName.BambooBed,4564,ItemName.BambooBlock,15,deconstruct
4568,ItemName.BambooBookcase,149,ItemName.Book,10,deconstruct
4568,ItemName.BambooBookcase,4564,ItemName.BambooBlock,20,deconstruct
4569,ItemName.BambooDresser,4564,ItemName.BambooBlock,16,deconstruct
4570,ItemName.BambooCandelabra,8,ItemName.Torch,3,deconstruct
4570,ItemName.BambooCandelabra,4564,ItemName.BambooBlock,5,deconstruct
4571,ItemName.BambooCandle,8,ItemName.Torch,1,deconstruct
4571,ItemName.BambooCandle,4564,ItemName.BambooBlock,4,deconstruct
4572,ItemName.BambooChair,4564,ItemName.BambooBlock,4,deconstruct
4573,ItemName.BambooChandelier,8,ItemName.Torch,4,deconstruct
4573,ItemName.BambooChandelier,85,ItemName.Chain,1,deconstruct
4573,ItemName.BambooChandelier,4564,ItemName.BambooBlock,4,deconstruct
4574,ItemName.BambooChest,22,ItemName.IronBar,2,deconstruct
4574,ItemName.BambooChest,4564,ItemName.BambooBlock,8,deconstruct
4575,ItemName.BambooClock,22,ItemName.IronBar,3,deconstruct
4575,ItemName.BambooClock,170,ItemName.Glass,6,deconstruct
4575,ItemName.BambooClock,4564,ItemName.BambooBlock,10,deconstruct
4576,ItemName.BambooDoor,4564,ItemName.BambooBlock,6,deconstruct
4577,ItemName.BambooLamp,8,ItemName.Torch,1,deconstruct
4577,ItemName.BambooLamp,4564,ItemName.BambooBlock,3,deconstruct
4578,ItemName.BambooLantern,8,ItemName.Torch,1,deconstruct
4578,ItemName.BambooLantern,4564,ItemName.BambooBlock,6,deconstruct
4579,ItemName.BambooPiano,149,ItemName.Book,1,deconstruct
4579,ItemName.BambooPiano,154,ItemName.Bone,4,deconstruct
4579,ItemName.BambooPiano,4564,ItemName.BambooBlock,15,deconstruct
4580,ItemName.BambooPlatform,4564,ItemName.BambooBlock,1,deconstruct
4581,ItemName.BambooSink,206,ItemName.WaterBucket,1,deconstruct
4581,ItemName.BambooSink,4564,ItemName.BambooBlock,6,deconstruct
4582,ItemName.BambooSofa,225,ItemName.Silk,2,deconstruct
4582,ItemName.BambooSofa,4564,ItemName.BambooBlock,5,deconstruct
4583,ItemName.BambooTable,4564,ItemName.BambooBlock,8,deconstruct
4584,ItemName.BambooWorkbench,4564,ItemName.BambooBlock,10,deconstruct
4585,ItemName.Fake_BambooChest,530,ItemName.Wire,10,deconstruct
4585,ItemName.Fake_BambooChest,4574,ItemName.BambooChest,1,deconstruct
4586,ItemName.BambooToilet,4564,ItemName.BambooBlock,6,deconstruct
4614,ItemName.AppleJuice,31,ItemName.Bottle,1,deconstruct
4614,ItemName.AppleJuice,4009,ItemName.Apple,1,deconstruct
4615,ItemName.GrapeJuice,31,ItemName.Bottle,1,deconstruct
4615,ItemName.GrapeJuice,4023,ItemName.Grapes,2,deconstruct
4616,ItemName.Lemonade,31,ItemName.Bottle,1,deconstruct
4616,ItemName.Lemonade,4291,ItemName.Lemon,1,deconstruct
4617,ItemName.BananaDaiquiri,31,ItemName.Bottle,1,deconstruct
4617,ItemName.BananaDaiquiri,593,ItemName.SnowBlock,1,deconstruct
4617,ItemName.BananaDaiquiri,4283,ItemName.Banana,1,deconstruct
4618,ItemName.PeachSangria,31,ItemName.Bottle,1,deconstruct
4618,ItemName.PeachSangria,4293,ItemName.Peach,1,deconstruct
4619,ItemName.PinaColada,31,ItemName.Bottle,1,deconstruct
4619,ItemName.PinaColada,4287,ItemName.Coconut,1,deconstruct
4619,ItemName.PinaColada,4294,ItemName.Pineapple,1,deconstruct
4620,ItemName.TropicalSmoothie,31,ItemName.Bottle,1,deconstruct
4620,ItemName.TropicalSmoothie,4292,ItemName.Mango,1,deconstruct
4620,ItemName.TropicalSmoothie,4294,ItemName.Pineapple,1,deconstruct
4621,ItemName.BloodyMoscato,31,ItemName.Bottle,1,deconstruct
4621,ItemName.BloodyMoscato,4285,ItemName.BloodOrange,1,deconstruct
4621,ItemName.BloodyMoscato,4296,ItemName.Rambutan,1,deconstruct
4622,ItemName.SmoothieofDarkness,31,ItemName.Bottle,1,deconstruct
4622,ItemName.SmoothieofDarkness,4284,ItemName.BlackCurrant,1,deconstruct
4622,ItemName.SmoothieofDarkness,4289,ItemName.Elderberry,1,deconstruct
4623,ItemName.PrismaticPunch,31,ItemName.Bottle,1,deconstruct
4623,ItemName.PrismaticPunch,4288,ItemName.Dragonfruit,1,deconstruct
4623,ItemName.PrismaticPunch,4297,ItemName.Starfruit,1,deconstruct
4624,ItemName.FruitJuice,31,ItemName.Bottle,1,deconstruct
4624,ItemName.FruitJuice,4009,ItemName.Apple,2,deconstruct
4625,ItemName.FruitSalad,356,ItemName.Bowl,1,deconstruct
4625,ItemName.FruitSalad,4009,ItemName.Apple,3,deconstruct
4640,ItemName.AmethystStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4640,ItemName.AmethystStoneBlock,181,ItemName.Amethyst,1,deconstruct
4641,ItemName.TopazStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4641,ItemName.TopazStoneBlock,180,ItemName.Topaz,1,deconstruct
4642,ItemName.SapphireStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4642,ItemName.SapphireStoneBlock,177,ItemName.Sapphire,1,deconstruct
4643,ItemName.EmeraldStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4643,ItemName.EmeraldStoneBlock,179,ItemName.Emerald,1,deconstruct
4644,ItemName.RubyStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4644,ItemName.RubyStoneBlock,178,ItemName.Ruby,1,deconstruct
4645,ItemName.DiamondStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4645,ItemName.DiamondStoneBlock,182,ItemName.Diamond,1,deconstruct
4646,ItemName.AmberStoneBlock,3,ItemName.StoneBlock,1,deconstruct
4646,ItemName.AmberStoneBlock,999,ItemName.Amber,1,deconstruct
4647,ItemName.AmberStoneWallEcho,4646,ItemName.AmberStoneBlock,1,deconstruct
4652,ItemName.SuperHeroMask,225,ItemName.Silk,20,deconstruct
4652,ItemName.SuperHeroMask,255,ItemName.GreenThread,3,deconstruct
4653,ItemName.SuperHeroCostume,225,ItemName.Silk,20,deconstruct
4653,ItemName.SuperHeroCostume,255,ItemName.GreenThread,3,deconstruct
4654,ItemName.SuperHeroTights,225,ItemName.Silk,20,deconstruct
4654,ItemName.SuperHeroTights,255,ItemName.GreenThread,3,deconstruct
4655,ItemName.PinkFairyJar,31,ItemName.Bottle,1,deconstruct
4655,ItemName.PinkFairyJar,4068,ItemName.FairyCritterPink,1,deconstruct
4656,ItemName.GreenFairyJar,31,ItemName.Bottle,1,deconstruct
4656,ItemName.GreenFairyJar,4069,ItemName.FairyCritterGreen,1,deconstruct
4657,ItemName.BlueFairyJar,31,ItemName.Bottle,1,deconstruct
4657,ItemName.BlueFairyJar,4070,ItemName.FairyCritterBlue,1,deconstruct
4667,ItemName.BambooFence,4564,ItemName.BambooBlock,1,deconstruct
4678,ItemName.SwordWhip,1225,ItemName.HallowedBar,12,deconstruct
4689,ItemName.DesertCampfire,9,ItemName.Wood,10,deconstruct
4689,ItemName.DesertCampfire,4383,ItemName.DesertTorch,5,deconstruct
4690,ItemName.CoralCampfire,9,ItemName.Wood,10,deconstruct
4690,ItemName.CoralCampfire,4384,ItemName.CoralTorch,5,deconstruct
4691,ItemName.CorruptCampfire,9,ItemName.Wood,10,deconstruct
4691,ItemName.CorruptCampfire,4385,ItemName.CorruptTorch,5,deconstruct
4692,ItemName.CrimsonCampfire,9,ItemName.Wood,10,deconstruct
4692,ItemName.CrimsonCampfire,4386,ItemName.CrimsonTorch,5,deconstruct
4693,ItemName.HallowedCampfire,9,ItemName.Wood,10,deconstruct
4693,ItemName.HallowedCampfire,4387,ItemName.HallowedTorch,5,deconstruct
4694,ItemName.JungleCampfire,9,ItemName.Wood,10,deconstruct
4694,ItemName.JungleCampfire,4388,ItemName.JungleTorch,5,deconstruct
4695,ItemName.SoulBottleLight,31,ItemName.Bottle,1,deconstruct
4695,ItemName.SoulBottleLight,520,ItemName.SoulofLight,1,deconstruct
4696,ItemName.SoulBottleNight,31,ItemName.Bottle,1,deconstruct
4696,ItemName.SoulBottleNight,521,ItemName.SoulofNight,1,deconstruct
4697,ItemName.SoulBottleFlight,31,ItemName.Bottle,1,deconstruct
4697,ItemName.SoulBottleFlight,575,ItemName.SoulofFlight,1,deconstruct
4698,ItemName.SoulBottleSight,31,ItemName.Bottle,1,deconstruct
4698,ItemName.SoulBottleSight,549,ItemName.SoulofSight,1,deconstruct
4699,ItemName.SoulBottleMight,31,ItemName.Bottle,1,deconstruct
4699,ItemName.SoulBottleMight,548,ItemName.SoulofMight,1,deconstruct
4700,ItemName.SoulBottleFright,31,ItemName.Bottle,1,deconstruct
4700,ItemName.SoulBottleFright,547,ItemName.SoulofFright,1,deconstruct
4710,ItemName.TatteredWoodSign,9,ItemName.Wood,6,deconstruct
4711,ItemName.GravediggerShovel,9,ItemName.Wood,3,deconstruct
4711,ItemName.GravediggerShovel,22,ItemName.IronBar,12,deconstruct
4713,ItemName.Fake_DungeonDesertChest,530,ItemName.Wire,10,deconstruct
4713,ItemName.Fake_DungeonDesertChest,4712,ItemName.DungeonDesertChest,1,deconstruct
4714,ItemName.DungeonDesertKey,4712,ItemName.DungeonDesertChest,1,item_transform
4717,ItemName.BorealBeam,2503,ItemName.BorealWood,1,deconstruct
4718,ItemName.RichMahoganyBeam,620,ItemName.RichMahogany,1,deconstruct
4719,ItemName.GraniteColumn,3087,ItemName.GraniteBlock,1,deconstruct
4720,ItemName.SandstoneColumn,4051,ItemName.SmoothSandstone,1,deconstruct
4721,ItemName.MushroomBeam,183,ItemName.GlowingMushroom,1,deconstruct
4745,ItemName.CoffinMinecart,9,ItemName.Wood,10,deconstruct
4745,ItemName.CoffinMinecart,22,ItemName.IronBar,5,deconstruct
4745,ItemName.CoffinMinecart,68,ItemName.RottenChunk,10,deconstruct
4790,ItemName.HallowJoustingLance,1225,ItemName.HallowedBar,12,deconstruct
4821,ItemName.FireproofBugNet,175,ItemName.HellstoneBar,15,deconstruct
4821,ItemName.FireproofBugNet,1991,ItemName.BugNet,1,deconstruct
4824,ItemName.WetBomb,4827,ItemName.DryBomb,1,deconstruct
4825,ItemName.LavaBomb,4827,ItemName.DryBomb,1,deconstruct
4826,ItemName.HoneyBomb,4827,ItemName.DryBomb,1,deconstruct
4831,ItemName.GemSquirrelAmethyst,181,ItemName.Amethyst,1,item_transform
4832,ItemName.GemSquirrelTopaz,180,ItemName.Topaz,1,item_transform
4833,ItemName.GemSquirrelSapphire,177,ItemName.Sapphire,1,item_transform
4834,ItemName.GemSquirrelEmerald,179,ItemName.Emerald,1,item_transform
4835,ItemName.GemSquirrelRuby,178,ItemName.Ruby,1,item_transform
4836,ItemName.GemSquirrelDiamond,182,ItemName.Diamond,1,item_transform
